filing_company_code,filing_company_name,filing_stock_code,filing_date,document_id,held_security_name,held_stock_code,held_shares,book_value_million_yen,holding_purpose,ticker,stock_code
E05309,,,2025-03-31,000,㈱千葉銀行,,36000,50.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,トモニホールディングス㈱,,93500,50.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱ほくほくフィナンシャルグループ,,16800,43.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱セブン＆アイ・ホールディングス,,17700,38.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱清水銀行,,24800,37.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,東日本旅客鉄道㈱,,12000,35.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱北洋銀行,,62500,32.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱四国銀行,,26400,31.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,野村ホールディングス㈱,,34800,31.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱武蔵野銀行,,9300,30.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱池田泉州ホールディングス,,67030,29.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱百十四銀行,,8300,28.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱阿波銀行,,10000,28.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱しまむら,,3200,27.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱リテールパートナーズ,,20000,26.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱千葉興業銀行,,19300,24.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱ふくおかフィナンシャルグループ,,5220,20.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱コスモスイニシア,,15900,17.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱高知銀行,,20000,15.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,日本電信電話㈱,,100000,14.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱七十七銀行,,3031,14.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱あいちフィナンシャルグループ,,4900,13.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱筑波銀行,,51400,12.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱フジ,,5824,12.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。本銘柄は、同社とのさらなる取引拡大が見込めることから、取引先持株会への加入を通じ、当期に追加取得しております。,,
E05309,,,2025-03-31,000,㈱平和堂,,4952,12.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。本銘柄は、同社とのさらなる取引拡大が見込めることから、取引先持株会への加入を通じ、当期に追加取得しております。,,
E05309,,,2025-03-31,000,㈱大垣共立銀行,,4300,10.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱豊和銀行,,20400,9.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱ジンズホールディングス,,1391,9.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。本銘柄は、同社とのさらなる取引拡大が見込めることから、取引先持株会への加入を通じ、当期に追加取得しております。,,
E05309,,,2025-03-31,000,㈱トマト銀行,,7900,9.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱島根銀行,,17500,8.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,日本トムソン㈱,,16826,8.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。本銘柄は、同社とのさらなる取引拡大が見込めることから、取引先持株会への加入を通じ、当期に追加取得しております。,,
E05309,,,2025-03-31,000,㈱ヤマナカ,,14489,8.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。本銘柄は、同社とのさらなる取引拡大が見込めることから、取引先持株会への加入を通じ、当期に追加取得しております。,,
E04321,,,2025-03-31,000,㈱三菱ＵＦＪフィナンシャル・グループ,,1198460,2410.0,同社グループ会社との、各種金融取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,㈱みずほフィナンシャルグループ,,429812,1741.0,同社グループ会社との、各種金融取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,豊田通商㈱,,338563,844.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証した結果、当事業年度に一部売却を実施した。なお、株式数の増加は株式分割によるものである。,,
E04321,,,2025-03-31,000,ショーボンドホールディングス㈱,,138800,662.0,取引関係の開拓・維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,旭化成㈱,,421557,441.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。また、同社の持株会を通じた定期購入により株式数が増加している。,,
E04321,,,2025-03-31,000,日本紙パルプ商事㈱,,585000,352.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。なお、株式数の増加は株式分割によるものである。,,
E04321,,,2025-03-31,000,北越コーポレーション㈱,,227250,277.0,主に物流事業における取引関係の維持・強化を目的として取得し、保有を継続している。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。なお、株式数の増加は取引関係の強化を目的として取得したものである。,,
E04321,,,2025-03-31,000,㈱Ｔ＆Ｄホールディングス,,74910,237.0,同社グループ会社との、各種金融取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,東亜建設工業㈱,,152000,197.0,取引関係の開拓・維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,東京汽船㈱,,142400,108.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,阪和興業㈱,,13306,65.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。また、同社の持株会を通じた定期購入により株式数が増加している。,,
E04321,,,2025-03-31,000,第一生命ホールディングス㈱,,52000,58.0,同社グループ会社との、各種金融取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。なお、株式数の増加は株式分割によるものである。,,
E04321,,,2025-03-31,000,㈱ＡＤＥＫＡ,,20747,55.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。また、同社の持株会を通じた定期購入により株式数が増加している。,,
E04321,,,2025-03-31,000,㈱伊藤園,,10200,32.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,ケイヒン㈱,,5000,11.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E04321,,,2025-03-31,000,(株)伊藤園（第1種優先株式）,,3060,5.0,主に物流事業における取引関係の維持・強化を保有目的としている。定量的な保有効果を記載することは困難であるが、保有の合理性については、上記の方法で検証を行っている。,,
E00815,,,2024-03-31,000,三菱商事㈱,,1216200,4240.0,・同社は、主に基礎化学品事業における合弁パートナー、重要な販売先、仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。・当事業年度においては、株式分割により、保有株式数が増加しております。,,
E00815,,,2024-03-31,000,㈱三菱ＵＦＪフィナンシャル・グループ,,2454600,3821.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,ＡＧＣ㈱,,643400,3556.0,・同社は、主に機能化学品事業における重要な仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,日東紡績㈱,,500400,2987.0,・同社は、主に機能化学品事業における重要な仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,岩谷産業㈱,,249800,2133.0,・同社は、主に基礎化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三菱倉庫㈱,,363500,1808.0,・同社株式は、主に物流面において当社グループの事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,関西ペイント㈱,,787000,1712.0,・同社は、主に基礎化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱Veritas In Silico,,731256,1450.0,"・同社株式は、同社との連携を通じて当社が今後進むべき事業領域の一つに定める""医・食""分野での事業領域の拡充を目的に保有しております。・同社株式は、2024年２月８日付にて上場したため、当事業年度より記載しております。",,
E00815,,,2024-03-31,000,㈱第四北越フィナンシャルグループ,,311200,1387.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三菱ケミカルグループ㈱,,1070500,980.0,・同社は、主に機能化学品事業における合弁パートナー、重要な販売先、仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三菱地所㈱,,318000,885.0,・同社株式は、主に不動産関連において当社グループの事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱めぶきフィナンシャルグループ,,1519830,777.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,日産化学㈱,,127700,731.0,・同社は、主に基礎化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱ニコン,,464000,710.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱有沢製作所,,505860,575.0,・同社は、主に基礎化学品事業及び機能化学品事業における合弁パートナー、重要な仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,群栄化学工業㈱,,148500,571.0,・同社は、主に基礎化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱南都銀行,,127900,392.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱百五銀行,,529000,343.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,王子ホールディングス㈱,,476000,303.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三井住友トラスト・ホールディングス㈱,,88804,293.0,・同社株式は、主に当社の資金調達の安定に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。・当事業年度においては、株式分割により、保有株式数が増加しております。,,
E00815,,,2024-03-31,000,北越コーポレーション㈱,,84000,161.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,保土谷化学工業㈱,,35400,129.0,・同社は、主に機能化学品事業における合弁パートナー、重要な販売先、仕入先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三菱化工機㈱,,29200,120.0,・同社株式は、主に設備関連において当社グループの事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,大日本塗料㈱,,68400,82.0,・同社は、主に基礎化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,三菱製紙㈱,,105000,64.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,大王製紙㈱,,48000,55.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
E00815,,,2024-03-31,000,㈱なとり,,24000,51.0,・同社は、主に機能化学品事業における重要な販売先であり、同社株式は当該事業の事業運営に資すると判断されたために保有しております。・定量的な保有効果については取引先との営業秘密との判断により記載しませんが、当社は保有株式について、取引状況や、資本コストを踏まえた収益目標に対する実際の取引等によるリターン、保有に伴うリスク、保有目的を検証して保有しております。,,
